id,sex,poor,education
7499,1,1,10
7500,2,0,12
7501,2,0,12
7502,1,1,12
7504,2,0,12
7507,1,1,12
7508,2,0,15
7509,1,0,11
7510,2,1,12
7511,1,1,12
7514,2,0,14
7515,2,0,14
7517,1,1,11
7518,2,1,11
7520,2,0,10
7521,1,1,12
7522,1,0,12
7523,1,0,13
7524,2,1,12
7525,2,0,12
7526,1,0,13
7527,2,0,20
7531,2,0,13
7533,2,1,12
7534,1,0,9
7539,1,0,12
7540,1,0,12
7542,2,0,15
7544,1,0,20
7547,1,1,12
7548,2,0,10
7551,2,1,12
7552,1,0,16
7554,1,0,15
7555,1,0,13
7556,1,0,12
7560,2,1,14
7563,1,0,16
7564,1,0,20
7565,2,1,13
7567,1,0,12
7568,1,0,16
7569,1,0,15
7571,2,0,18
7572,1,0,12
7575,2,0,15
7576,1,0,16
7577,2,0,17
7582,1,1,12
7583,2,1,12
7585,2,0,10
7586,2,0,14
7587,2,0,13
7589,1,1,10
7592,1,0,13
7594,1,0,14
7595,2,0,12
7598,2,0,15
7599,1,0,12
7600,2,0,15
7601,2,0,16
7602,1,0,16
7603,2,0,18
7606,2,0,14
7613,1,1,12
7615,2,0,13
7620,1,0,14
7621,1,0,13
7623,2,1,12
7625,2,1,14
7626,2,1,15
7628,1,0,16
7629,1,0,12
7630,2,0,15
7633,1,0,15
7634,1,1,13
7635,1,0,15
7636,2,0,12
7639,1,1,12
7640,1,0,12
7641,1,0,12
7644,1,0,12
7645,2,1,11
7647,1,1,12
7649,2,0,13
7650,1,0,16
7652,2,0,14
7656,1,0,12
7657,2,0,13
7661,1,0,12
7663,2,0,14
7664,1,0,13
7666,1,0,13
7668,1,0,18
7669,2,0,13
7670,2,1,12
7675,1,0,12
7676,1,0,16
7679,2,0,13
7680,1,0,12
7682,2,1,12
7685,2,1,12
7686,1,0,15
7687,2,0,16
7689,2,0,14
7690,1,0,16
7691,2,0,16
7694,2,0,13
7695,2,0,15
7696,1,0,12
7697,1,0,13
7699,1,0,12
7701,1,0,12
7703,1,0,17
7704,2,0,12
7709,1,0,15
7710,2,0,12
7711,1,0,12
7712,1,1,12
7713,2,1,12
7716,1,0,15
7717,1,0,14
7720,1,0,18
7721,1,0,17
7733,1,0,12
7748,1,0,14
7750,2,0,14
7753,1,0,16
7754,2,0,17
7760,2,0,18
7773,2,0,16
7787,1,0,13
7789,2,0,12
7790,1,0,12
7791,2,0,12
7792,1,0,12
7793,1,1,12
7794,2,1,14
7795,2,0,12
7797,2,0,12
7800,1,0,16
7801,1,0,13
7803,1,1,7
7804,2,0,12
7806,2,0,12
7808,1,1,13
7809,2,0,12
7810,2,1,12
7812,1,1,12
7814,2,0,13
7815,2,1,12
7817,1,0,12
7819,2,1,12
7820,2,0,12
7822,2,0,14
7824,1,0,12
7825,2,0,13
7826,2,0,12
7828,2,0,12
7830,2,0,12
7831,2,0,12
7833,2,0,14
7834,1,1,12
7835,2,1,13
7836,2,1,12
7837,1,1,9
7842,2,1,12
7845,1,0,13
7846,2,0,14
7850,2,0,13
7851,2,0,12
7852,1,0,14
7854,1,0,16
7856,2,1,12
7857,1,0,14
7858,1,0,12
7859,1,0,12
7860,1,1,12
7861,1,0,12
7865,2,1,6
7866,1,1,10
7867,1,0,12
7868,1,0,10
7869,2,0,11
7871,1,0,12
7872,1,0,12
7873,1,0,12
7882,2,0,10
7883,2,0,12
7884,1,0,12
7886,2,1,12
7891,2,0,14
7899,1,0,10
7900,2,0,12
7903,1,0,18
7907,1,0,10
7908,1,0,15
7909,1,0,16
7910,2,1,14
7913,1,1,12
7923,1,0,14
7925,1,0,13
7926,1,1,12
7929,1,0,12
7930,2,0,13
7931,2,0,12
7933,2,0,14
7934,1,0,12
7936,2,0,13
7937,1,1,11
7938,2,1,12
7940,1,0,14
7943,2,0,12
7946,1,0,12
7947,1,1,12
7948,1,1,11
7950,2,0,12
7951,2,1,12
7954,1,0,12
7956,1,0,12
7958,2,0,13
7959,2,0,12
7964,1,0,13
7965,1,0,12
7966,1,0,12
7967,2,0,12
7968,2,0,12
7970,1,0,12
7971,2,0,11
7972,1,1,11
7973,2,0,14
7974,2,0,12
7977,1,0,9
7978,1,0,6
7979,2,0,17
7980,2,0,20
7981,2,0,14
7982,1,0,14
7983,2,0,12
7984,1,0,11
7985,2,0,12
7986,1,1,10
7987,1,0,17
7988,2,0,15
7991,1,0,12
7992,1,0,11
7997,2,0,12
8001,2,0,13
8004,1,0,12
8006,2,0,12
8007,2,0,17
8009,1,1,12
8010,2,1,12
8013,2,0,14
8020,2,0,15
8022,1,0,12
8023,2,0,12
8025,2,0,14
8027,1,0,12
8028,2,0,15
8031,2,0,13
8033,2,0,16
8034,2,0,16
8035,2,0,16
8036,2,0,12
8038,1,0,16
8039,2,1,12
8043,1,0,12
8044,2,0,14
8045,2,0,10
8046,1,0,16
8047,2,0,13
8048,2,1,12
8049,2,0,13
8052,1,0,14
8057,2,1,13
8061,2,1,11
8063,1,0,9
8064,1,0,12
8069,1,0,14
8078,2,0,17
8083,2,0,14
8087,1,0,14
8091,2,0,4
8094,1,0,13
8096,1,0,12
8098,1,0,15
8100,1,0,6
8102,2,0,6
8106,1,0,8
8108,1,1,15
8110,2,0,14
8111,2,0,20
8113,2,0,13
8114,2,0,10
8116,1,1,8
8117,2,0,12
8120,2,0,19
8123,2,0,20
8125,2,0,12
8126,2,0,12
8127,2,0,12
8129,2,0,13
8133,2,1,13
8136,1,0,16
8138,1,0,17
8140,2,0,12
8141,2,0,12
8142,1,0,14
8143,2,0,11
8145,1,0,11
8146,1,0,12
8148,2,0,12
8150,2,0,20
8151,2,0,16
8152,2,0,16
8153,2,0,14
8154,1,0,12
8155,1,0,16
8156,1,0,16
8160,2,0,12
8162,1,0,12
8165,1,0,12
8168,1,0,12
8169,2,0,16
8170,2,0,12
8173,1,0,12
8174,2,0,12
8175,2,0,12
8177,1,0,7
8178,2,1,11
8181,2,0,12
8182,1,1,11
8183,1,1,12
8184,2,1,12
8186,1,1,11
8188,1,1,12
8191,1,0,13
8192,2,0,15
8193,2,0,12
8194,2,0,12
8197,1,0,11
8203,1,0,14
8206,1,0,12
8207,1,0,9
8208,2,0,12
8209,1,0,12
8210,2,1,11
8211,1,1,9
8212,2,0,16
8213,2,1,11
8214,1,0,13
8217,2,0,19
8218,2,0,13
8219,1,0,16
8225,1,0,17
8226,2,0,16
8227,2,0,15
8228,1,0,12
8229,1,0,11
8232,1,1,3
8233,1,0,12
8235,2,0,14
8236,1,0,20
8237,2,0,18
8238,1,0,14
8239,1,0,13
8243,2,0,12
8244,1,0,12
8245,1,1,12
8247,1,0,12
8250,1,1,12
8251,2,1,15
8252,1,1,14
8253,1,1,12
8254,2,1,12
8256,1,0,17
8257,2,0,16
8259,2,1,6
8261,2,1,10
8262,2,0,18
8263,1,0,18
8265,2,0,12
8266,2,0,14
8267,1,1,12
8268,1,0,14
8269,2,1,12
8270,1,0,14
8271,2,0,13
8272,1,0,12
8273,2,0,12
8274,1,0,12
8275,1,0,12
8279,2,0,14
8282,1,0,12
8286,2,0,12
8289,2,1,12
8290,1,0,12
8292,1,0,10
8294,2,0,13
8295,1,0,12
8296,2,1,10
8297,1,1,11
8298,2,0,3
8299,2,0,17
8300,1,0,16
8301,1,0,13
8302,1,0,16
8303,2,0,15
8305,2,1,6
8307,1,0,8
8314,1,0,12
8315,2,0,12
8316,1,0,15
8317,2,0,12
8320,1,0,12
8322,1,1,10
8327,1,0,12
8328,1,0,12
8329,2,1,12
8330,2,1,12
8331,1,0,9
8333,1,1,12
8334,2,0,12
8336,2,0,14
8337,2,0,12
8340,2,0,12
8341,1,1,13
8342,1,0,14
8343,2,0,13
8345,2,0,12
8348,1,0,12
8349,2,0,12
8352,2,0,14
8354,2,0,12
8355,1,0,12
8356,1,0,12
8357,2,0,12
8358,1,0,9
8359,2,0,8
8360,1,0,12
8361,1,0,14
8364,1,0,11
8368,1,0,13
8374,2,1,13
8375,2,1,12
8378,1,1,11
8379,1,0,16
8381,1,0,12
8382,1,0,14
8383,2,0,12
8384,1,0,12
8385,2,0,10
8388,1,0,8
8389,2,0,13
8390,1,0,14
8391,2,0,12
8392,1,0,15
8393,2,0,12
8395,2,0,16
8396,1,0,13
8399,2,0,18
8401,2,0,8
8402,1,0,15
8406,1,0,8
8407,2,0,12
8408,2,0,13
8409,1,0,16
8411,1,1,12
8412,1,0,12
8413,2,0,12
8414,2,0,18
8416,2,0,16
8420,1,0,12
8421,1,0,13
8422,2,0,14
8423,1,0,12
8428,2,0,18
8430,2,0,18
8431,2,0,16
8432,2,0,13
8433,1,0,12
8434,2,0,14
8440,1,0,12
8463,2,0,16
8468,1,0,12
8469,1,0,16
8473,2,0,9
8474,2,0,14
8477,2,0,12
8478,1,0,12
8480,2,0,12
8481,1,0,12
8482,2,0,16
8483,2,0,13
8484,2,0,16
8485,1,0,12
8488,2,0,17
8489,2,0,14
8492,2,0,14
8493,2,0,12
8495,1,0,12
8497,1,1,12
8498,1,0,13
8499,1,1,12
8500,2,0,12
8501,1,0,10
8502,2,0,9
8503,2,1,12
8504,1,0,12
8506,1,0,12
8507,1,1,8
8509,1,0,12
8510,2,1,12
8513,2,0,14
8514,2,0,14
8532,2,0,12
8536,1,0,12
8538,1,1,11
8539,2,0,12
8540,2,0,12
8549,2,0,12
8552,1,0,12
8553,2,0,14
8557,2,1,12
8558,2,0,12
8559,1,0,12
8560,1,0,12
8568,2,0,12
8570,2,0,12
8576,1,0,11
8578,2,0,9
8580,2,0,12
8582,1,0,13
8583,2,0,13
8586,1,0,12
8587,1,0,12
8588,1,0,13
8600,2,0,10
8601,2,0,12
8602,1,0,12
8603,2,0,12
8604,1,0,12
8608,2,0,12
8609,1,0,12
8612,2,0,12
8613,2,0,12
8615,2,0,12
8616,1,0,16
8618,2,0,12
8621,1,0,12
8622,2,1,16
8624,1,0,15
8625,1,0,17
8626,1,0,12
8627,1,0,12
8628,1,0,12
8629,1,0,12
8630,1,0,12
8631,2,0,12
8633,1,1,13
8634,2,1,12
8639,2,0,13
8640,1,0,16
8641,2,0,12
8642,2,0,12
8643,2,0,12
8647,1,0,12
8648,2,0,15
8649,2,1,12
8650,1,1,12
8652,2,0,12
8653,1,0,13
8655,1,1,12
8657,1,0,10
8658,2,0,12
8660,2,0,14
8661,1,0,12
8662,2,1,11
8663,1,1,12
8664,2,0,14
8665,2,0,12
8666,1,0,12
8667,1,0,12
8672,1,1,11
8673,2,0,14
8675,2,0,16
8676,1,0,12
8678,1,0,12
8679,2,0,12
8681,1,0,14
8684,2,0,12
8689,1,0,12
8690,2,0,12
8691,1,1,11
8693,2,0,12
8694,2,0,16
8695,2,1,13
8696,2,0,14
8697,2,0,18
8698,1,0,16
8704,1,0,14
8705,2,1,9
8706,2,0,12
8708,2,0,9
8710,1,1,8
8714,2,0,12
8722,1,0,12
8725,1,1,12
8726,1,0,12
8727,1,0,12
8740,1,0,13
8741,1,0,18
8749,1,0,9
8787,2,1,11
8789,2,0,12
8790,1,0,12
8793,1,0,13
8794,2,0,12
8811,2,0,12
8812,2,1,10
8813,1,0,12
8814,1,1,9
8815,2,0,12
8818,2,0,14
8852,1,0,12
8853,2,0,14
8854,2,0,12
8856,1,0,12
8857,1,0,9
8858,2,0,14
8859,1,0,13
8860,1,0,14
8861,2,0,17
8862,1,0,16
8863,1,0,14
8864,2,1,14
8866,1,0,12
8867,2,1,12
8868,1,0,10
8871,1,0,12
8872,1,0,12
8877,1,0,12
8878,2,0,15
8879,1,0,12
8880,1,0,14
8881,1,0,12
8882,1,0,12
8884,1,0,15
8886,1,0,12
8887,1,1,12
8888,2,0,10
8889,2,1,12
8890,2,0,12
8892,1,1,10
8894,1,1,16
8896,2,0,16
8897,1,0,13
8900,2,0,13
8901,1,1,12
8903,1,0,12
8904,2,0,20
8905,2,0,16
8907,1,0,12
8908,1,0,12
8911,1,1,12
8912,2,0,13
8913,2,0,13
8914,1,0,12
8915,1,1,14
8916,2,1,12
8917,1,0,12
8918,2,0,14
8919,2,0,20
8923,1,0,12
8924,1,0,11
8925,2,0,12
8927,2,0,13
8929,1,0,12
8930,1,0,13
8931,2,0,16
8932,2,0,12
8934,2,0,12
8935,1,0,13
8936,1,0,12
8937,1,1,14
8939,2,0,15
8940,2,0,15
8941,1,0,16
8942,2,0,13
8943,1,0,13
8944,2,0,12
8946,2,1,14
8947,1,0,12
8948,2,1,9
8949,2,0,10
8950,1,1,12
8952,1,0,13
8953,2,0,14
8955,2,0,6
8957,1,1,12
8959,1,1,11
8960,2,1,12
8962,2,0,13
8963,1,0,12
8964,1,0,12
8965,2,0,12
8967,2,1,9
8969,2,1,11
8971,1,0,12
8975,1,0,12
8979,1,0,12
8981,2,0,16
8985,2,0,13
8986,1,0,14
8987,1,1,12
8988,1,1,10
8989,1,0,12
8993,1,0,12
8995,1,1,12
8996,2,0,12
8999,1,0,12
9006,1,0,6
9010,1,0,12
9013,1,0,12
9014,1,0,12
9015,1,0,12
9016,1,0,12
9017,1,0,11
9018,2,0,12
9019,2,1,12
9020,1,1,12
9021,2,0,12
9029,2,0,12
9030,1,0,10
9031,1,0,12
9032,1,0,15
9034,1,0,14
9036,1,1,12
9037,2,1,12
9039,1,1,12
9040,2,0,12
9042,1,0,12
9047,2,0,8
9048,2,0,12
9049,1,1,12
9050,2,0,12
9052,1,1,12
9055,1,0,12
9056,1,0,15
9057,2,1,12
9062,1,0,16
9063,2,1,8
9065,2,0,14
9066,1,0,12
9067,2,0,14
9068,1,1,12
9069,1,0,13
9072,1,0,12
9073,1,0,12
9076,1,0,9
9079,1,1,12
9080,2,0,9
9081,2,1,12
9090,1,0,12
9092,2,0,14
9094,1,0,11
9095,2,0,14
9096,1,0,12
9098,1,0,10
9100,2,1,14
9101,2,1,9
9102,1,0,13
9106,2,0,12
9107,1,0,19
9109,2,0,12
9110,1,0,12
9112,1,0,15
9114,1,0,12
9115,2,0,14
9116,1,0,12
9117,2,0,15
9134,2,0,16
9144,2,0,12
9149,1,0,12
9155,1,1,13
9156,2,0,12
9157,2,0,11
9166,1,0,12
9174,2,0,12
9180,2,1,12
9181,1,1,12
9182,2,0,12
9183,2,1,12
9188,2,0,12
9189,1,0,12
9190,1,0,14
9192,2,1,12
9193,2,0,15
9194,1,0,12
9195,2,0,17
9199,2,0,14
9200,1,0,12
9201,2,1,12
9204,1,0,13
9206,2,0,12
9215,1,0,12
9222,2,1,11
9223,2,0,12
9224,1,0,12
9225,2,0,13
9229,2,0,15
9230,1,0,12
9232,1,1,12
9233,2,0,14
9234,2,0,12
9237,1,0,18
9253,1,0,12
9254,2,0,13
9255,2,0,14
9256,2,0,12
9257,2,0,12
9258,1,0,12
9260,2,0,12
9261,2,0,14
9262,2,0,14
9263,1,1,12
9264,2,0,13
9265,1,0,15
9270,1,0,14
9272,2,0,12
9273,2,1,9
9276,1,0,12
9277,2,0,12
9278,2,1,12
9279,1,0,12
9281,2,0,12
9282,1,0,11
9284,2,0,15
9285,1,0,10
9286,2,0,12
9287,2,1,13
9290,1,1,8
9291,1,1,8
9292,1,0,12
9294,1,1,9
9295,1,0,14
9296,1,0,10
9297,1,1,11
9299,1,0,12
9301,1,0,14
9303,1,0,16
9305,2,0,14
9309,1,1,12
9310,1,1,12
9313,1,0,14
9314,1,1,9
9315,2,0,14
9316,1,0,12
9319,2,0,13
9320,2,0,14
9322,2,0,14
9323,2,0,16
9325,2,0,14
9335,1,1,12
9336,2,0,13
9337,2,0,12
9341,2,0,15
9342,2,0,17
9345,1,0,20
9347,2,0,14
9348,1,1,12
9349,2,0,12
9350,1,0,10
9354,2,1,13
9355,2,0,16
9357,1,0,14
9359,2,1,13
9360,2,0,16
9362,1,0,12
9365,2,0,13
9368,1,0,13
9369,1,0,10
9370,2,0,14
9374,2,0,3
9375,1,0,20
9380,2,0,13
9381,2,0,14
9382,2,0,5
9383,2,0,11
9384,2,1,12
9386,1,0,12
9387,1,0,12
9388,2,1,12
9389,1,0,18
9390,1,0,12
9391,1,0,12
9392,2,0,14
9393,1,1,10
9396,2,0,12
9397,2,0,12
9401,2,0,20
9412,1,1,9
9413,2,0,12
9414,1,0,13
9416,2,1,16
9418,1,0,17
9419,1,0,16
9420,1,0,18
9421,2,0,16
9423,2,0,16
9424,1,0,13
9425,1,0,16
9426,1,0,16
9433,2,0,12
9434,2,0,9
9437,1,1,12
9440,2,0,9
9441,2,1,14
9442,1,0,14
9443,1,1,13
9483,2,0,12
9484,1,0,12
9486,1,0,12
9504,2,0,15
9512,2,0,12
9513,1,0,14
9514,2,0,12
9516,2,1,8
9521,2,0,12
9522,2,0,16
9523,2,1,15
9535,2,1,13
9536,2,0,13
9538,1,1,9
9539,1,1,9
9540,1,0,12
9541,2,0,12
9543,1,0,16
9550,1,0,11
9552,1,0,12
9554,2,0,14
9555,1,1,12
9556,2,1,11
9557,2,0,14
9560,2,0,14
9561,1,1,12
9568,2,0,12
9569,1,1,13
9570,1,0,12
9572,1,0,16
9573,1,0,12
9574,2,0,12
9575,2,0,12
9576,2,0,14
9578,2,0,13
9579,2,0,12
9580,1,0,17
9581,1,0,12
9582,2,0,14
9605,1,0,12
9606,1,0,12
9619,2,0,13
9622,1,0,12
9624,1,0,12
9627,2,0,14
9628,1,0,11
9634,2,0,14
9635,2,0,14
9636,1,0,12
9637,2,0,14
9638,1,0,15
9640,2,0,14
9641,2,0,12
9644,2,0,13
9645,1,0,12
9646,1,0,12
9651,1,0,12
9655,2,0,12
9660,2,0,13
9661,2,0,13
9662,2,0,15
9665,2,0,17
9667,1,0,17
9668,1,0,19
9670,1,0,16
9674,1,0,12
9675,2,0,13
9677,1,0,16
9679,1,0,14
9680,2,1,13
9681,1,1,12
9683,1,0,12
9684,2,0,13
9685,1,0,12
9688,1,0,12
9697,1,0,20
9706,1,0,14
9707,2,0,18
9708,2,0,19
9711,2,0,15
9749,2,0,17
9754,2,1,9
9756,2,0,12
9759,2,1,16
9760,1,0,12
9761,1,0,12
9762,1,0,12
9764,1,0,12
9765,2,0,12
9767,1,1,12
9769,1,0,12
9770,1,0,8
9772,2,0,12
9773,1,0,15
9775,1,0,12
9776,1,0,12
9777,1,0,14
9778,2,0,12
9779,1,0,11
9780,1,0,12
9784,2,0,13
9786,1,0,13
9788,1,0,13
9789,2,1,12
9790,2,0,12
9801,1,0,4
9810,1,0,12
9811,2,0,12
9812,1,0,17
9813,2,0,14
9814,1,0,12
9815,1,1,10
9816,1,1,9
9817,2,0,11
9820,2,0,18
9821,1,0,12
9822,1,0,13
9823,1,0,14
9824,2,0,19
9826,2,0,15
9829,1,0,12
9830,2,0,15
9831,2,1,16
9832,2,0,12
9835,1,0,12
9837,2,0,13
9838,2,0,14
9839,2,0,15
9840,2,0,17
9841,1,1,12
9843,1,1,10
9844,2,0,13
9845,2,1,12
9846,1,0,12
9847,1,0,19
9848,1,0,14
9852,2,1,12
9856,1,0,12
9858,2,0,12
9859,1,0,12
9860,1,0,12
9862,2,0,14
9863,2,0,12
9865,2,1,10
9868,1,0,12
9870,2,1,12
9871,2,0,13
9872,2,0,15
9873,1,0,16
9874,2,1,12
9876,1,0,13
9877,2,0,12
9879,1,0,16
9881,2,1,12
9883,1,0,15
9884,1,0,12
9885,2,0,13
9886,1,0,11
9887,2,0,12
9888,1,0,9
9890,1,0,16
9893,1,0,12
9895,2,0,13
9896,2,0,17
9897,2,0,16
9899,2,0,13
9901,1,0,14
9902,1,0,11
9904,1,0,16
9906,2,0,11
9913,2,0,10
9914,1,0,11
9915,1,0,6
9916,2,0,6
9918,1,0,12
9922,2,1,12
9923,2,0,12
9927,2,0,12
9928,1,0,14
9929,1,0,14
9933,1,0,12
9934,1,0,20
9935,2,0,14
9936,1,0,12
9937,1,0,12
9938,2,0,13
9939,2,0,16
9940,2,0,9
9941,2,0,11
9942,1,0,12
9943,1,0,10
9945,2,1,6
9950,1,0,12
9951,2,1,14
9953,2,1,11
9955,2,1,12
9961,1,0,13
9962,1,0,10
9963,1,0,9
9966,2,1,6
9967,2,0,8
9969,1,0,12
9971,1,1,13
9972,2,1,12
9974,2,1,9
9976,1,0,9
9977,1,0,12
9978,2,0,11
9980,2,0,12
9981,2,0,14
9982,2,0,13
9983,1,0,12
9985,1,0,12
9987,2,0,16
9989,1,0,9
9992,2,0,16
9993,1,0,4
9995,2,0,12
9997,2,1,12
9998,1,0,11
9999,2,0,16
10000,2,0,12
10001,1,0,12
10002,2,0,12
10003,1,0,12
10004,1,0,12
10005,1,0,12
10006,1,0,16
10007,2,0,14
10008,2,0,15
10011,2,1,12
10024,2,0,12
10026,2,1,6
10029,2,0,12
10031,1,0,12
10035,1,1,20
10036,2,1,3
10037,2,0,12
10038,2,0,12
10042,2,1,12
10043,1,0,12
10048,2,1,9
10049,2,1,12
10050,1,0,12
10051,1,0,12
10052,2,0,14
10054,2,0,16
10056,2,0,12
10060,2,0,10
10062,2,0,12
10065,1,0,12
10067,1,0,12
10068,1,0,12
10069,1,1,14
10070,1,0,12
10071,1,1,8
10072,2,1,8
10073,2,1,8
10074,1,1,6
10075,1,0,12
10076,1,1,12
10077,2,0,12
10078,1,0,14
10079,2,0,14
10085,1,0,12
10111,2,1,12
10112,2,0,12
10113,2,0,9
10114,1,0,15
10115,1,0,12
10123,1,0,18
10125,2,1,14
10126,1,0,16
10127,2,0,16
10128,1,0,12
10129,2,0,11
10133,1,0,12
10135,2,1,12
10137,1,0,17
10138,2,0,14
10139,1,0,13
10151,2,1,10
10152,1,0,12
10153,2,0,16
10154,1,0,13
10156,2,0,12
10157,1,1,10
10158,1,0,15
10159,2,0,12
10160,1,1,9
10161,1,0,18
10162,2,0,12
10163,1,1,8
10164,2,0,12
10165,1,1,12
10166,2,0,12
10168,2,0,12
10169,1,0,12
10170,1,0,12
10171,1,0,13
10172,1,0,12
10175,2,0,11
10176,2,0,12
10179,1,0,12
10180,1,1,9
10181,2,0,12
10182,2,0,12
10183,2,0,12
10184,2,1,11
10185,2,0,13
10187,1,1,11
10188,2,1,14
10190,1,1,12
10191,2,1,12
10192,1,0,12
10194,1,0,12
10195,2,0,18
10196,2,0,20
10198,1,0,12
10199,1,0,11
10200,1,0,9
10202,1,0,12
10203,2,0,13
10204,1,0,11
10205,1,0,10
10211,2,1,15
10229,2,1,14
10232,1,0,16
10234,2,1,12
10236,2,1,16
10237,2,0,12
10238,2,0,12
10239,1,1,12
10303,2,1,6
10304,2,0,16
10306,2,0,12
10308,2,0,19
10310,2,0,15
10311,1,1,12
10312,2,0,15
10313,2,0,16
10315,1,0,12
10319,1,0,12
10321,2,0,12
10327,1,0,9
10328,1,0,12
10329,2,0,16
10330,1,0,8
10332,2,0,12
10333,1,1,12
10334,2,1,12
10335,2,0,15
10336,2,0,12
10338,1,0,12
10358,2,1,12
10360,2,0,14
10362,2,0,18
10363,1,0,13
10368,1,0,14
10369,2,0,20
10370,1,0,12
10371,2,1,12
10372,2,0,16
10373,2,1,11
10374,2,0,12
10375,2,0,13
10376,2,0,12
10378,2,0,14
10381,1,0,14
10382,1,0,16
10383,2,1,6
10384,1,1,10
10389,1,0,12
10391,1,1,7
10392,1,0,8
10401,2,0,13
10410,1,0,14
10421,2,0,12
10422,2,0,14
10424,1,1,11
10425,1,0,14
10426,1,0,18
10427,2,0,12
10428,2,1,14
10431,1,0,12
10433,2,1,13
10436,2,0,12
10438,1,0,13
10443,2,0,11
10444,2,0,13
10445,2,0,12
10448,2,0,14
10449,1,0,16
10450,2,0,17
10451,2,0,12
10452,2,1,13
10454,1,0,15
10455,1,1,13
10468,2,0,15
10469,1,0,16
10470,1,0,14
10472,2,0,12
10478,2,0,8
10479,1,0,12
10481,2,0,12
10482,1,0,10
10486,2,0,12
10488,1,0,12
10490,1,0,12
10491,2,1,12
10493,1,0,12
10500,2,0,12
10501,1,0,15
10503,1,0,12
10506,2,1,10
10507,2,0,13
10509,1,0,15
10510,1,0,6
10511,2,0,12
10514,2,0,16
10515,2,0,10
10516,2,1,11
10519,1,0,4
10520,1,1,4
10521,2,0,8
10522,2,1,6
10523,1,0,6
10524,1,0,12
10525,1,0,12
10527,1,1,11
10528,2,1,11
10531,1,0,12
10535,2,0,12
10536,2,0,12
10537,2,0,12
10538,2,1,11
10540,1,0,11
10541,1,0,14
10542,2,1,12
10543,2,0,13
10544,2,1,12
10545,1,1,11
10546,2,1,9
10547,1,0,11
10549,2,1,16
10550,2,0,15
10551,2,0,15
10553,1,0,14
10554,2,0,14
10555,1,0,12
10561,1,0,17
10566,1,0,9
10572,2,0,14
10573,2,0,12
10574,1,0,10
10579,2,1,11
10581,2,0,13
10586,2,0,12
10590,2,1,13
10600,1,0,12
10606,1,0,15
10608,1,0,13
10631,1,0,14
10632,1,0,16
10634,2,0,13
10661,1,0,14
10662,1,1,13
10664,1,0,12
10666,1,0,12
10668,1,1,12
10704,1,0,12
10706,1,0,14
10707,1,0,14
10722,1,1,13
10725,1,0,12
10727,1,0,12
10728,1,0,14
10740,1,0,12
10742,1,0,15
10745,1,0,12
10752,2,0,12
10754,1,0,12
10757,1,0,18
10765,1,0,14
10769,1,0,14
10774,1,0,13
10775,1,0,16
10783,1,0,14
10790,1,0,13
10799,1,0,13
10803,1,0,12
10804,1,0,14
10811,2,1,12
10827,1,1,12
10831,1,0,12
10841,1,0,12
10844,1,0,13
10849,1,0,12
10854,1,0,12
10855,1,0,14
10882,1,0,16
10883,1,0,12
10891,1,0,13
10893,1,0,13
10894,1,0,19
10908,1,1,12
10911,1,0,12
10936,1,0,14
10943,1,1,12
10963,1,0,12
10980,1,0,12
10984,1,0,12
10998,1,0,12
11001,1,0,12
11002,1,0,12
11015,1,0,12
11018,1,0,12
11019,1,0,14
11037,1,0,12
11042,1,0,12
11044,1,0,12
11051,1,0,12
11060,1,0,9
11070,1,0,14
11071,1,0,14
11072,1,0,12
11075,1,0,12
11083,1,0,12
11096,1,1,12
11106,1,0,12
11109,1,0,12
11118,1,0,13
11185,1,0,12
11186,1,0,15
11209,1,0,13
11215,1,0,11
11221,1,0,12
11227,1,0,12
11231,1,0,12
11236,2,0,12
11241,1,0,12
11247,1,0,12
11274,1,0,14
11275,1,0,19
11295,1,0,16
11301,1,0,16
11306,2,0,12
11309,2,0,15
11317,1,1,14
11319,2,0,12
11325,1,0,13
11328,1,0,17
11334,1,0,12
11337,1,0,15
11340,1,0,12
11371,2,0,16
11381,1,0,16
11406,1,0,12
11418,1,0,19
11436,1,0,16
11438,1,0,18
11441,1,0,14
11467,1,0,12
11480,1,1,15
11507,1,0,17
11510,1,0,12
11516,1,0,12
11523,1,0,12
11525,1,0,15
11526,1,0,12
11534,1,0,13
11535,1,0,15
11536,1,0,14
11565,1,0,16
11568,1,0,14
11581,1,0,12
11587,1,0,14
11594,1,0,14
11598,1,0,12
11620,1,0,16
11623,1,0,13
11629,1,0,14
11637,1,0,14
11644,1,0,12
11651,1,0,15
11654,1,0,12
11656,1,0,10
11658,1,0,12
11664,1,0,12
11669,1,0,12
11672,1,0,12
11674,1,0,12
11686,1,0,16
11703,1,0,12
11704,1,0,14
11738,1,0,14
11745,1,0,12
11751,1,0,11
11752,2,0,12
11754,1,0,12
11755,1,0,11
11758,1,0,20
11759,1,0,12
11760,1,0,12
11761,2,0,13
11762,1,0,11
11763,1,0,15
11771,1,0,12
11772,2,1,13
11774,2,0,12
11775,1,0,14
11776,1,0,10
11777,2,0,14
11778,2,0,15
11781,2,0,16
11783,2,1,13
11785,2,0,12
11786,2,0,12
11787,2,0,10
11791,1,0,16
11792,2,0,12
11796,1,0,16
11800,2,0,12
11802,2,0,12
11805,1,0,16
11806,1,0,13
11807,2,0,12
11808,2,0,12
11809,1,0,16
11810,1,1,12
11811,2,0,12
11812,2,1,12
11813,2,0,12
